10/01/2024,ALKOHOL SWAB,MICROFINE,,,,,,,,,,,,
10/01/2024,AKURAT PPTEST,ANDALAN PPTEST,,,,,,,,,,,,
10/01/2024,ANELAT,NATURE E 100 IU 32 CAP,,,,,,,,,,,,
10/01/2024,NEUROBION 5000 TAB,ANDALAN LAKTASI,,,,,,,,,,,,
10/01/2024,ESTALEX,METYL PRED 4 MG (DEXA),KADITIC 50 MG,SALICYL NELCO MENTOL (PINK),AMLODIPINE 5 MG (BERNO),,,,,,,,,
10/01/2024,PARACETAMOL 500 MG (GEN),ALPARA TAB,COMBIVENT NEBULE,POLYSILANE SY 180 ML,ERLAMICETIN PLUS TTS MATA,AMLODIPINE 5 MG (BERNO),,,,,,,,
10/01/2024,"GRATAZONE 0,5 MG",NICHOFLAM TAB,,,,,,,,,,,,
10/01/2024,ACTIFED SY MERAH,OCUSON TAB,,,,,,,,,,,,
10/01/2024,PRORIS FORTE SY 60 ML,SUCRALFAT SY (DEXA),DIAFORM STRIP,,,,,,,,,,,
10/01/2024,CATAFLAM 50 MG,GOM CITO,TILUNG KAPS,,,,,,,,,,,
10/01/2024,SUSU ETAWA 25GR,ASPILETS,,,,,,,,,,,,
10/01/2024,FUROSEMIDE (YRND),SPIRONOLACTON 25 MG,BICNAT TAB,LISINOPRIL 5 MG,,,,,,,,,,
10/01/2024,SUSU ETAWA 25GR,TOLAK ANGIN ANAK BOX,MADU SUMBAWA PRIMA,SIMVASTATIN 10 MG,FITKOM TAB ANGGUR,FITKOM TAB STROWBERRY,,,,,,,,
10/01/2024,VENTOLIN NEBUL,DOLONEUROBION,LEUKOPLAST ROLL JUMBO,,,,,,,,,,,
10/01/2024,"MOLACORT 0,75 MG",VOLTADEX 50 MG,CENDO LFX MD,CENDO LYTEERS MD,,,,,,,,,,
10/01/2024,OTTOPAN SY 60 ML,,,,,,,,,,,,,
10/01/2024,GRAFADON 500 MG,ZENTRA,DEGIROL ISI 10,SUCRALFATE SY 100 ML (COMBIPHAR),,,,,,,,,,
10/01/2024,TRANSPULMIN BB 10 GR,CESSA BABY FEDROP,MOM UUNG 60 CAPS,,,,,,,,,,,
10/01/2024,PRORIS FORTE SY 60 ML,AMLODIPINE 10 MG (HJ),DEXAMETHASONE TAB,HUFAGRIP FORTE TAB,ASAM MEF (HJ),,,,,,,,,
10/01/2024,SARI KURMA AL-JAZIRA,TRODEX,BABYCARE CR 20 GR,OMEPRAZOLE 20 MG,Y RINS ISI 2,ANTASIDA DOEN (ERELA),AMLODIPINE 10 MG (BERNO),KELLY PEARL CREAM 5 GR,GELIGA BALSEM 20 GR,,,,,
10/01/2024,TOLAK LINU CAIR,HOT IN CREAM 60 GR TUBE,GLIBENCLAMIDE 5 MG (KF),ESTER C ISI 4,,,,,,,,,,
10/01/2024,VIT B1,GLIMEPIRIDE 3 (DEXA),ZELONA 50 MG,DULCOLAX ISI 4,,,,,,,,,,
10/01/2024,DAPYRIN 500 TAB,,,,,,,,,,,,,
10/01/2024,RENADINAC 50 MG,VITALONG C 4 TAB,"MOLACORT 0,75 MG",METFORMIN 500 MG,AMLODIPINE 10 MG (BERNO),,,,,,,,,
10/01/2024,FLAMIGRA 50 MG,PREDNISON 5 MG (GEN),ALPARA TAB,MEFINAL 500 MG,,,,,,,,,,
10/01/2024,ITRABAT SY 60 ML,SIMVASTATIN 10 MG,NEPHROLIT,,,,,,,,,,,
10/01/2024,POLYSILANE TAB,DEXTAMIN STRIP,INH 300 MG HOLI,RIFAMPICIN 600 MG (KF) TAB,,,,,,,,,,
10/01/2024,PK (KECIL),TEOSAL,ASAM MEF (ERTTRIMAN),GLIKOS 500 MG,METYL PRED 4 MG (DEXA),NATRIUM DIKLOFENAK 50 MG (NVL),TROMBO ASPILET,LANSOPRAZOLE 30 MG (NUFA),,,,,,
10/01/2024,BODREXIN DEMAM SYR,PRORIS 200 MG,,,,,,,,,,,,
10/01/2024,ASAM TRANEKSAMAT 500 MG,SANMOL SY 60 ML,TILUNG KAPS,,,,,,,,,,,
10/01/2024,"MOLACORT 0,75 MG",ALLUPURINOL 100 MG,ANACETINE SY 60 ML,MAGTRAL TAB STROW,RENADINAC 50 MG,NATRIUM DIKLOFENAK 50 MG (NVL),GENTAMICIN CR 5 GR (KF),CETIRIZINE 10 MG (NULAB),DEXAMETHASONE GENERIK,,,,,
10/01/2024,GENTASOLON CR 5 GR,DEXTEEM PLUS,PAMOL 500 MG,ANDALAN PPTEST,EM KAPSUL,BETADINE 5 ML,DIVALPROEX SODIUM 250 MG,ANACETINE SY 60 ML,MICROGYNON LIBI PIL KB,,,,,
10/01/2024,IBUPROFEN 400 MG,MIXAGRIP FLU & BATUK,TRIANTA TAB,,,,,,,,,,,
10/01/2024,RANITIDIN 150 MG,SIMVASTATIN 20 MG (BERNO),,,,,,,,,,,,
10/01/2024,FARSIFEN 400 MG,DEXAMETHASONE GENERIK,WE CARE M2,ALLUPURINOL 300 MG (BERNO),BODREX FLU DAN BATUK BIRU,KADITIC 50 MG,NEURODEX,,,,,,,
10/01/2024,KETOCONAZOLE 200 MG HJ,PIROXICAM 20 MG,CALLUSOL,RHINOS JUNIOR SY 60 ML,LACTO B,OMEPRAZOLE 20 MG,,,,,,,,
10/01/2024,OMEGTAMIN,BEPANTHEN 10 GR,GRAFADON 500 MG,OBH COMBI PLUS 100 ML,NEUROPYRON V,,,,,,,,,
10/01/2024,RIFAMPICIN 450 MG,MKP CAP LANG 30 ML,,,,,,,,,,,,
10/01/2024,OMEGESIC TAB,LERZIN KAPS,SIMVASTATIN 10 MG,ANAKONIDIN SY 60 ML,COMBANTRIN CAIR,INSTO REGULAR,ANTASIDA DOEN (ERELA),"CARBIDU 0,75 MG",GASELA,BIOMEGA,,,,
10/01/2024,LOMATULL H,DARYANTULLE,DULCOLAX ISI 10,SOLDEXTAM,FARGETIX 500 MG,NEUROBION 5000 TAB,,,,,,,,
11/01/2024,COUNTERPAIN 30 GR,,,,,,,,,,,,,
11/01/2024,ANDALAN PIL KB,ONE MED PPTEST,,,,,,,,,,,,
11/01/2024,FARGETIX 500 MG,SOLDEXTAM,GENTAMICIN CR 5 GR (KF),,,,,,,,,,,
11/01/2024,"GRATAZONE 0,5 MG",DAPYRIN 500 TAB,CAVIPLEX TAB,BRONKRIS,CEFIXIME 100 MG (DEXA),,,,,,,,,
11/01/2024,YUSIMOX 500 MG,CHLORAMFECORT H CR 10 GR,INFLASON,VIRPES 400 MG,,,,,,,,,,
11/01/2024,ALPARA TAB,VERMIN 12 KAPS,NEURALGIN,LACTO B,LAMBUCID SY 100 ML,,,,,,,,,
11/01/2024,NEUROBION 5000 INJ,TEGADERM 6X7 CM,,,,,,,,,,,,
11/01/2024,PIRACETAM 800 MG (DEXA MEDIKA),METAMIZOLE SOD 500 MG (GEN),,,,,,,,,,,,
11/01/2024,HUFARIZINE TAB,DEXTEEM PLUS (BOX),,,,,,,,,,,,
11/01/2024,PROKIDS GUMMY,BIOLYSIN KIDS STRAWBERRY TAB,DEXTEEM PLUS (BOX),,,,,,,,,,,
11/01/2024,GLIMEPIRIDE 3 (DEXA),"NUFADEX M 0,75 MG",GRATHEOS 50 MG,AMLODIPINE 5 MG (HJ),ISDN 5 MG,CENDO XITROL TTS MATA 5 ML,TEOSAL,,,,,,,
11/01/2024,ATORVASTATIN 20 MG,FORBETES 500 MG,RAMIPRIL 5 MG,,,,,,,,,,,
11/01/2024,FERRIZ DROPS,FG. TROCHES,OMEGTAMIN,OMETILSON,OMESTAN 500 MG,VOLTADEX 50 MG,ESTER C ISI 4,BIOGASTRON TAB,,,,,,
11/01/2024,LIPITOR 20 MG,,,,,,,,,,,,,
11/01/2024,NEURALGIN,PREDNISON 5 MG,CTM,,,,,,,,,,,
11/01/2024,NATRIUM DIKLOFENAK 50 MG (NVL),AMBROXOL 30 MG (PROMED),BAMGETOL,,,,,,,,,,,
11/01/2024,ALPARA TAB,NEOCENTA GEL 15 G,,,,,,,,,,,,
11/01/2024,ENBATIC POWDER,NIFEDIPINE,,,,,,,,,,,,
11/01/2024,ENBATIC POWDER,KASSA STERIL INDOLAB,HANSAPLAST PLESTER ROL 1.25 CM X 5,,,,,,,,,,,
11/01/2024,NEUROBION 5000 INJ,,,,,,,,,,,,,
11/01/2024,GRAFADON SY 60 ML,TRICLOFEM,SANMOL DROP,ASAM MEF (HJ),,,,,,,,,,
11/01/2024,LICOKALK,HUFABION,FOLAMIL GENIO,,,,,,,,,,,
11/01/2024,FASIDOL SY 60 ML,INTUNAL F ISI 4,GENTAMICIN CR 5 GR (KF),,,,,,,,,,,
11/01/2024,NATRIUM DIKLOFENAK 50 MG (PHAPROS),RENADINAC 50 MG,VIT B COMPLEX (KF),"MOLACORT 0,75 MG",ALLUPURINOL 300 MG,,,,,,,,,
11/01/2024,KETOPROFEN 100 MG (NVL),RHEMAFAR 8 MG,KINOKI,MECOBALAMIN 500 MG NOVEL,,,,,,,,,,
11/01/2024,PILKITA,METFORMIN 500 MG,MINYAK GANDAPURA 30 ML,,,,,,,,,,,
11/01/2024,RANITIDIN 150 MG,FLUTAMOL TAB,,,,,,,,,,,,
11/01/2024,PRORIS SUPP,,,,,,,,,,,,,
11/01/2024,FRESH CARE CITRUS,LERZIN KAPS,PANADOL EXTRA (MERAH),WE CARE XL 8,GLIBENCLAMIDE 5 MG (KF),AMLODIPINE 5 MG (HJ),METFORMIN 500 MG,SIMVASTATIN 20 MG (BERNO),PIROXICAM 20 MG,,,,,
11/01/2024,PRORIS SUPP,,,,,,,,,,,,,
11/01/2024,TREMENZA TAB,MICROLAX SUPP 5 ML,,,,,,,,,,,,
11/01/2024,VOLTADEX 50 MG,HISTIGO,"DEXAMETHASONE 0,5 MG HARSEN",NEO NAPACIN,POLDANMIG,PARAMEX,OSKADON,,,,,,,
11/01/2024,LANADEXON,POLOFAR PLUS,BORAGINOL S SUPP,SALICYL BEDAK KIMIA FARMA,NISAGON CR,LEXACROL TAB,NEURALGIN,MIXALGIN,,,,,,
11/01/2024,METFORMIN 500 MG,LOKEV,GLIMEPIRIDE 2 (DEXA),AMLODIPINE 5 MG (HJ),,,,,,,,,,
11/01/2024,ANDALAN PIL KB,MATOVIT TAB,NATURE E 100 IU 32 CAP,,,,,,,,,,,
11/01/2024,LORATADIN NOVEL,DEXAMETHASONE GENERIK,PROSTAKUR,,,,,,,,,,,
11/01/2024,ONDANSETRON 4 MG (MULIA),,,,,,,,,,,,,
11/01/2024,ANDALAN PIL KB,FARSIFEN PLUS TAB,RENOVIT STRIP,,,,,,,,,,,
11/01/2024,SIMVASTATIN 10 MG,AMLODIPINE 10 MG (HJ),,,,,,,,,,,,
11/01/2024,FAKTU SUPP,METFORMIN 500 MG,KADITIC 50 MG,AMBEVEN,METYL PRED 4 MG (DEXA),DEGIROL ISI 10,ALPARA TAB,VOLTADEX 50 MG,AMLODIPINE 5 MG (HJ),,,,,
11/01/2024,LANADEXON,NICHOMYCIN 500 MG,PIROXICAM 20 MG,ENERVON C 30 TAB,MKP CAP LANG 30 ML,BAMGETOL,PRORIS SY 60 ML,RENADINAC 50 MG,COLFIN SY 60 ML,,,,,
11/01/2024,RIFAMPICIN 450 MG,,,,,,,,,,,,,
11/01/2024,MERTIGO,,,,,,,,,,,,,
11/01/2024,ALLERGEN TAB,DEXTEEM PLUS,AMBROXOL 30 MG (PROMED),PARACETAMOL 500 MG (GEN),PIROXICAM 20 MG,DEXAMETHASONE GENERIK,,,,,,,,
11/01/2024,LANPEPSA SY 120ML,,,,,,,,,,,,,
11/01/2024,MELOXICAM 15 MG (DEXA),ERLA NEO HYDROCORT,CALADINE CAIR KECIL,MECOBALAMIN 500 MG NOVEL,ETABION,ACARBOSE 100 MG,METYL PRED 16 MG (DEXA),,,,,,,
11/01/2024,ALLERON,SALBUTAMOL 4 MG,ROVERTON TAB,,,,,,,,,,,
11/01/2024,STROCAIN P,AMLODIPINE 10 MG (BERNO),MERTIGO SR,,,,,,,,,,,
11/01/2024,MUCOS DROPS,BIOLYSIN KIDS ANGGUR TAB,NATURE E WHITE 32 CAPS,MELOXICAM 15 MG (DEXA),NEOZEP,KONIDIN TAB,NEURALGIN,PUYER NO 16 DOZ,,,,,,
11/01/2024,SALICYL BEDAK KIMIA FARMA,FLUCADEX TAB,EPISAN SY 100 ML,KASSA STERIL INDOLAB,PIROXICAM 20 MG,"NUFADEX M 0,75 MG",SARI KURMA TJ 250 GR,ACARBOSE 50 MG,CANDESARTAN 16 MG (DEXA),FLUTAMOL TAB,"MOLACORT 0,75 MG",PIROXICAM 20 MG (KF),,
11/01/2024,MICROLAX SUPP 5 ML,,,,,,,,,,,,,
11/01/2024,"CLONIDINE 0,15 MG (INDO FARMA)",FLUNARIZINE HCL 5MG,PARACETAMOL 500 MG (GEN),BETAHISTINE 6 MG (NOVEL),ELTAZON,RAMIPRIL 5 MG,MEFINAL 500 MG,MEFINTER 500 MG,GRATHEOS 50 MG,BIOMEGA,,,,
11/01/2024,SALBUTAMOL 2 MG,ERLAMICETIN TTS TELINGA,NISAGON CR,PK (KECIL),LIPITOR 20 MG,ANTIMO ANAK,TOLAK ANGIN ANAK,CURCUMA FRUIT VEGGIE JERUK,CINOLON N CR,,,,,
11/01/2024,OMERIC 300 MG,WIROS 20 MG,OXICOBAL,SIMVASTATIN 10 MG,MKP CAP LANG 30 ML,CALCIFAR PLUS,SANGOBION CAPS,FITKOM TAB ANGGUR,"NUFADEX M 0,75 MG",OMEGESIC TAB,,,,
11/01/2024,SALBUTAMOL 4 MG,LAMBUCID SY 100 ML,NEW ASTAR 15 GR,ASAM MEF (HJ),HUFAXOL SY 60 ML,TERA F,ACETYLCYSTEINE 200 MG (INF),ANATON SY 60 ML,"SCANDEXON 0,5 MG",,,,,
11/01/2024,METYL PRED 8 MG,HUFADON SY 60 ML,MADU TJ MURNI 250 GR,ULTRASILINE CR 5 GR,CANDESARTAN 8 MG (DEXA),PRAXION FORTE SY 60 ML,LOSTACEF 250 MG SY 60 ML,FLASICOX 15 MG,HISTIGO,LAMBUCID SY 100 ML,,,,
11/01/2024,CURCUMA 12 TAB,OBH COMBI ANAK STRAW 60 ML,,,,,,,,,,,,
11/01/2024,IODINE POVIDON 60ML (ONEMED),,,,,,,,,,,,,
11/01/2024,LANSOPRAZOLE 30 MG (NULAB),NATRIUM DIKLOFENAK 50 MG (NVL),DEXAMETHASONE GENERIK,MIXALGIN,WIROS 20 MG,INFLASON,,,,,,,,
11/01/2024,SOLDEXTAM,CATAFLAM 50 MG,SUNGKUK MASKER UAP NEBU DEWASA,,,,,,,,,,,
11/01/2024,GASTRUCID TAB,,,,,,,,,,,,,
11/01/2024,GPU KRIM 60 GR,,,,,,,,,,,,,
11/01/2024,PARACETAMOL 500 MG MEF,ERLA NEO HYDROCORT,SUCRALFATE SY 100 ML (MEPRO),,,,,,,,,,,
11/01/2024,SALEP 88,NEXITRA 500MG,"DEXAMETHASONE 0,75 MG HARSEN",DEXTEEM PLUS,ALOFAR 100 MG,OMEPRAZOLE 20 MG,,,,,,,,
11/01/2024,AMLODIPINE 5 MG (BERNO),SANMOL 500 MG,,,,,,,,,,,,
11/01/2024,VITALONG C 4 TAB,KALPANAK CR 5 GR,,,,,,,,,,,,
11/01/2024,"DEXA-M 0,75 MG",GENALTEN CR,VOLTADEX 50 MG,NEURALGIN,RHEMAFAR 4 MG,,,,,,,,,
11/01/2024,NEURALGIN,CPG 75 MG,PHARMATON FORMULA,,,,,,,,,,,
11/01/2024,SIMVASTATIN 20 MG (BERNO),SAKATONIK ABC ANTARIKSA,LEPARSON,,,,,,,,,,,
11/01/2024,SIDIADRYL INJ,COMTUSI FORTE TAB,,,,,,,,,,,,
11/01/2024,MICONAZOLE CR 10 GR,"MELOXICAM 7,5 MG (DEXA)",OBH COMBI ANAK MADU 60 ML,,,,,,,,,,,
11/01/2024,ANTASIDA DOEN (ERELA),PARACETAMOL 500 MG MEF,VIT B COMPLEX (KF),ASAM MEF (HJ),,,,,,,,,,
11/01/2024,"CENDO FENICOL 0,5% TTS MATA 5 ML",,,,,,,,,,,,,
11/01/2024,HUFAMAG PLUS SY 60 ML,,,,,,,,,,,,,
11/01/2024,METYL PRED 4 MG (DEXA),MELOXICAM 15 MG (DEXA),,,,,,,,,,,,
11/01/2024,"SCANDEXON 0,5 MG",KANDISTATIN DROPS,ERLAMICETIN PLUS TTS MATA,FLAMIGRA 50 MG,,,,,,,,,,
11/01/2024,GLIMEPIRIDE 3 (DEXA),VOLTADEX 50 MG,CALADINE CAIR KECIL,PREDNISON 5 MG (GEN),,,,,,,,,,
11/01/2024,SANMOL 500 MG,TONIKUM BAYER SY 330 ML,LODIA TAB,CURCUMA 12 TAB,RHEMAFAR 4 MG,,,,,,,,,
11/01/2024,PARAMEX,SUNGKUK MASKER UAP NEBU DEWASA,PARACETAMOL 500 MG MEF,NEURALGIN,,,,,,,,,,
11/01/2024,"MOLACORT 0,75 MG",MEFINAL 500 MG,ALLUPURINOL 100 MG,VOLTADEX 50 MG,,,,,,,,,,
11/01/2024,"GRATAZONE 0,5 MG",DAPYRIN 500 TAB,,,,,,,,,,,,
11/01/2024,KETOROLAC INJ (MEPRO),METAMIDON INJ,DEXAMETHASONE INJ,,,,,,,,,,,
11/01/2024,TEOSAL,PONSTAN 500 MG TABLET,IBUPROFEN 400 MG ( TRIMAN ),GRISEOFULVIN 500 MG,FARIZOL 500 MG,SOLDEXTAM,,,,,,,,
11/01/2024,ORPHEN,HISTAPAN,OPISTAN 500 MG,"NUFADEX M 0,75 MG",,,,,,,,,,
11/01/2024,V BLOC 6.25 MG,,,,,,,,,,,,,
11/01/2024,CAPTOPRIL 25MG (DEXA),LAMANDEL BOX,,,,,,,,,,,,
11/01/2024,MADU TJ MURNI 150 GR,KALTROFEN SUPP,,,,,,,,,,,,
11/01/2024,KLODERMA CR 5 GR,DEPAKENE SYR,,,,,,,,,,,,
11/01/2024,"CARBIDU 0,75 MG",HUFAGRIP FORTE TAB,,,,,,,,,,,,
11/01/2024,SIMVASTATIN 20 MG (BERNO),NATRIUM DIKLOFENAK 50 MG (NVL),AMLODIPINE 10 MG (HJ),,,,,,,,,,,
11/01/2024,SARI KURMA 5-1,ESTER C ISI 30,ISDN 5 MG,LACTO B,SCABIMITE 30 GR,MINIASPI 80MG,,,,,,,,
11/01/2024,MKP CAP LANG 120 ML,NEOZEP,BODREX,,,,,,,,,,,
11/01/2024,ANAKONIDIN OBH SY 60 ML,,,,,,,,,,,,,
11/01/2024,GRAFACHLOR,ACYCLOVIR CR 5 GR,LERZIN KAPS,KETOCONAZOLE 200 MG HJ,,,,,,,,,,
11/01/2024,"DANASONE 0,5 MG",METFORMIN 500 MG,DANEURON,DIVOLTAR 50 MG,,,,,,,,,,
11/01/2024,"GLUCOVANCE 500 MG/2,5 MG",ANTASIDA DOEN (ERELA),OMEPRAZOLE 20 MG NOVEL,,,,,,,,,,,
11/01/2024,BETAHISTINE 6 MG (NOVEL),SUCRALFATE SY 100 ML (COMBIPHAR),,,,,,,,,,,,
11/01/2024,SUTRA MERAH ISI 3,CAVIPLEX TAB,,,,,,,,,,,,
11/01/2024,ENERVON ACTIVE ISI 4,LASERIN 60 ML,WELMOVE ISI 5,,,,,,,,,,,
11/01/2024,ALOFAR 300 MG,VOLTADEX 50 MG,"DEXA-M 0,75 MG",,,,,,,,,,,
11/01/2024,SILADEX ANTITUSIF 60 ML,POLOFAR PLUS,,,,,,,,,,,,
11/01/2024,PK (KECIL),INERSON CR 15 GR,,,,,,,,,,,,
11/01/2024,VIP ALBUMIN,NACL 500 ML,GIOVAN BIRU 90 ML,DEXTEEM PLUS,BETAMETASON CR (KF),SANMOL 500 MG,,,,,,,,
11/01/2024,RANITIDIN 150 MG,MICROGYNON LIBI PIL KB,ANDALAN PIL KB,TUZALOS ISI 4,BETAMETASON CR (KF),LORATADIN NULAB,DEXAMETHASONE GENERIK,,,,,,,
11/01/2024,DEXAMETHASONE TAB,PARACETAMOL 500 MG,LOSTACEF 500 MG,NISAGON CR,KASSA STERIL INDOLAB,,,,,,,,,
11/01/2024,GENTAMICIN CR 5 GR (KF),MICROPORE SEDANG,METFORMIN 500 MG,GLIBENCLAMIDE 5 MG (INF),,,,,,,,,,
11/01/2024,METFORMIN 500 MG,GLIMEPIRIDE 2 (DEXA),,,,,,,,,,,,
11/01/2024,ESTER C ISI 4,M. TELON MY BABY 60 ML,DUMIN RECTAL 125 MG2.5 ML,,,,,,,,,,,
11/01/2024,AMLODIPINE 10 MG (HJ),DULCOLAX ISI 4,,,,,,,,,,,,
11/01/2024,"NOVADEX 0,5 STRIP",DAPYRIN 500 TAB,LOKEV,LOSTACEF 500 MG,FG. TROCHES,,,,,,,,,
11/01/2024,MINYAK IKAN,,,,,,,,,,,,,
11/01/2024,RHEMAFAR 4 MG,,,,,,,,,,,,,
11/01/2024,CAVICUR TAB,DUMIN TAB,DEXTEEM PLUS,"MOLACORT 0,75 MG",DIVOLTAR 50 MG,,,,,,,,,
11/01/2024,KOYO CABE,OSKADON,SALONPAS KOYO 12X1,BETADINE 15 ML,MKP CAP LANG 60 ML,PROMAG,BODREX,PARAMEX,BODREX FLU DAN BATUK BIRU,MIXAGRIP FLU,,,,
11/01/2024,CENDO XITROL TTS MATA 5 ML,,,,,,,,,,,,,
11/01/2024,SALONPAS KOYO 12X1,KOYO CABE,PARAMEX,,,,,,,,,,,
11/01/2024,DISFLATYL,LERZIN KAPS,FIESTA GRAPE ISI 3,,,,,,,,,,,
11/01/2024,KALTROFEN SUPP,,,,,,,,,,,,,
11/01/2024,LOPAMID,PROMAG,"CARBIDU 0,75 MG",BIROPYRON,RENADINAC 50 MG,,,,,,,,,
11/01/2024,COPARCETIN TAB,SABUN PEPAYA JINZU,VITABUMIN 60 ML,TRIANTA TAB,SPASMINAL,HUFANEURON,,,,,,,,
11/01/2024,LORATADIN NULAB,TERMISIL CR 10 GR,,,,,,,,,,,,
11/01/2024,PRORIS FORTE SY 60 ML,ESTER C ISI 30,MICROGYNON LIBI PIL KB,SIMVASTATIN 20 MG (BERNO),VALPROIC ACID 250MG SYR,LANSOPRAZOLE 30 MG (NULAB),AMLODIPINE 10 MG (BERNO),,,,,,,
11/01/2024,MINIASPI 80MG,CLOPIDOGREL 75 MG (DEXA MEDIKA),"BISOPROLOL 2,5 MG",,,,,,,,,,,
11/01/2024,RHEMAFAR 8 MG,GENTASOLON CR 5 GR,LORATADIN NULAB,,,,,,,,,,,
11/01/2024,ARCOXIA 90 MG,,,,,,,,,,,,,
11/01/2024,NATRIUM DIKLOFENAK 50 MG (NVL),VERILE GEL,TEOSAL,"CLONIDINE 0,15 MG (INDO FARMA)",,,,,,,,,,
11/01/2024,"CLONIDINE 0,15 MG (INDO FARMA)",ATORVASTATIN 10 MG,FENOFIBRATE 100 MG,,,,,,,,,,,
11/01/2024,NISAGON CR,CAPTOPRIL 25 MG (INF),OSKADON SP,,,,,,,,,,,
11/01/2024,VIT C IPI,ANTASIDA DOEN (ERELA),ULTRASILINE CR 5 GR,,,,,,,,,,,
11/01/2024,OMEPRAZOLE 20 MG NOVEL,FRESH CARE HOT,"MOLACORT 0,75 MG",PIROXICAM 10 MG (TRIFA),,,,,,,,,,
11/01/2024,PIROXICAM 10 MG (TRIFA),STOP COLD,VOLTADEX 50 MG,DEXTEEM PLUS,"NUFADEX M 0,75 MG",,,,,,,,,
11/01/2024,MKP CAP LANG 210 ML,"CLONIDINE 0,15 MG (INDO FARMA)",,,,,,,,,,,,
11/01/2024,PLOSSA,IMBOOST TAB,PARATUSIN TAB,,,,,,,,,,,
11/01/2024,SILEX SY 100 ML,AKURAT PPTEST,,,,,,,,,,,,
11/01/2024,MEDIKLIN GEL 15 GR,,,,,,,,,,,,,
11/01/2024,HARNAL OCAS,,,,,,,,,,,,,
11/01/2024,CTM,ANTASIDA DOEN,HIOPAR STRIP,DEXAMETHASONE TAB,VIT B12,VIT B1,VIT B6,,,,,,,
11/01/2024,INSTO COOL,,,,,,,,,,,,,
11/01/2024,TONGKAT KAKI 4,AMLODIPINE 10 MG (BERNO),SIMVASTATIN 20 MG (BERNO),,,,,,,,,,,
11/01/2024,NEURALGIN,ENERVON C 4 TAB,,,,,,,,,,,,
11/01/2024,SANMOL SY 60 ML,,,,,,,,,,,,,
12/01/2024,OMEGTAMIN,GASTRUCID SY 60 ML,HUFARIZINE TAB,,,,,,,,,,,
12/01/2024,POLIDENT 20 GR,,,,,,,,,,,,,
12/01/2024,BEBIO OIL 9ML,TEMPRA SYR 60 ML,,,,,,,,,,,,
12/01/2024,AMLODIPINE 10 MG (BERNO),SIMVASTATIN 10 MG,METYL PRED 8 MG,ERLAMICETIN PLUS TTS MATA,MECOBALAMIN 500 MG NOVEL,,,,,,,,,
12/01/2024,MELOXICAM 15 MG (DEXA),ALLUPURINOL 100 MG,HUFARIZINE TAB,NATRIUM DIKLOFENAK 50 MG (NVL),SIMVASTATIN 10 MG,MECOBALAMIN 500 MG NOVEL,,,,,,,,
12/01/2024,SILK CATGUT 20,,,,,,,,,,,,,
12/01/2024,FLOXIFAR 500 MG,SOLINFEC TAB,LOSTACEF 250 MG SY 60 ML,TRIANTA SY 60 ML,OXICOBAL,LOSTACEF 500 MG,NISAGON CR,,,,,,,
12/01/2024,CHROMIC CATGUT 30,MINYAK HERBA SINERGI,,,,,,,,,,,,
12/01/2024,PIROXICAM 20 MG,VOLTADEX 50 MG,SALEP 2-4,"NUFADEX M 0,75 MG",MA CAP KAPAK 3 ML,TOLAK ANGIN CAIR,AMLODIPINE 10 MG (BERNO),RENADINAC 50 MG,NEOZEP,,,,,
12/01/2024,DECOLGEN,RHINOS SR,,,,,,,,,,,,
12/01/2024,KAPSUL KUTHUK,,,,,,,,,,,,,
12/01/2024,VESPERUM,IBUPROFEN 400 MG,TEGRETOL 200 MG,,,,,,,,,,,
12/01/2024,NEUROBION 5000 TAB,,,,,,,,,,,,,
12/01/2024,"CYCLO HARMONIS 0,5 CC",,,,,,,,,,,,,
12/01/2024,ANTANGIN CAIR,ANTANGIN TABLET,TOLAK ANGIN BOX,,,,,,,,,,,
12/01/2024,STOP COLD,NEO RHEUMACYL (20 TABLET),ATORVASTATIN 20 MG (DEXA),OBH COMBI PLUS 60 ML,,,,,,,,,,
12/01/2024,CARSIDA TAB,,,,,,,,,,,,,
12/01/2024,GRANTUSIF,,,,,,,,,,,,,
12/01/2024,"DEXA-M 0,75 MG",VOLTADEX 50 MG,VIT C IPI,VIT B COMPLEX IPI,BETAMETASON CR (KF),PI KANG SHUANG 5 GR,OMEGDIAR TAB,COOLING 5 PLUS (ORANGE),,,,,,
12/01/2024,METFORMIN 500 MG,LOKEV,LACTO B,SIMVASTATIN 10 MG (HJ),AMLODIPINE 10 MG (HJ),GLIMEPIRIDE 3 (DEXA),,,,,,,,
12/01/2024,FARSIFEN 400 MG,PIROXICAM 20 MG,SIMVASTATIN 20 MG (BERNO),DEXTEEM PLUS,,,,,,,,,,
12/01/2024,MKP CAP LANG 30 ML,CORTIDEX,FARSIFEN PLUS TAB,,,,,,,,,,,
12/01/2024,"MOLACORT 0,75 MG",RENADINAC 50 MG,BIOMEGA,,,,,,,,,,,
12/01/2024,ALPARA TAB,LODIA TAB,,,,,,,,,,,,
12/01/2024,KAPAS SELECTION 35gr,,,,,,,,,,,,,
12/01/2024,ITRABAT SY 60 ML,,,,,,,,,,,,,
12/01/2024,NISAGON CR,BINTAMOX 500 MG,GLIKOS 500 MG,LOKEV,,,,,,,,,,
12/01/2024,METYL PRED 4 MG (DEXA),NEURALGIN,ALPARA TAB,,,,,,,,,,,
12/01/2024,AMLODIPINE 10 MG (BERNO),,,,,,,,,,,,,
